"outcome"	"type1"	"exposure1"	"type2"	"exposure2"	"IV1"	"IV2"	"IV3"	"AGE"	"GENDER"	"PC"
0.608981747913813	3	-999	3	-999	0	1	1	0.551501580979675	0	-0.552731174506511
1.92301945173998	3	-999	3	-999	1	2	1	0.282921390375122	1	1.19494386641471
0.24337962140322	3	-999	3	-999	1	0	2	0.253743026172742	1	-0.07890967352746
-2.48664948587641	3	-999	3	-999	0	0	2	0.415167573606595	0	0.5349829341104
0.473832016656076	3	-999	3	-999	0	1	1	0.317948200274259	0	1.51066269809992
1.45669285497537	3	-999	3	-999	0	1	1	0.121566490037367	1	-0.709565258926598
0.817418468286698	3	-999	3	-999	1	2	2	0.461899027694017	1	0.57194344273802
0.909349428549568	3	-999	3	-999	2	2	1	0.968987414846197	1	-0.513265613784019
1.66854511822098	3	-999	3	-999	1	1	1	0.591974432813004	1	-0.888005257365896
0.681699825848432	3	-999	3	-999	1	0	1	0.395972739439458	1	-0.5497671790391
2.58155274008001	3	-999	3	-999	2	1	2	0.22291582589969	0	0.139321136570972
1.07196388658017	3	-999	3	-999	1	2	2	0.0817592272069305	0	0.254166290475461
-0.376028277034201	3	-999	3	-999	1	0	1	0.511958305491135	0	2.36111267180942
1.51045908858947	3	-999	3	-999	0	0	0	0.843581217806786	1	0.606503732376263
0.575846864328935	3	-999	3	-999	0	0	1	0.0267567322589457	0	0.0325226460243033
0.802345978560271	3	-999	3	-999	0	0	1	0.447797077940777	0	-0.592521750272146
0.0896221938041113	3	-999	3	-999	1	0	1	0.0619593341834843	1	-0.34592584892657
-0.224749323927277	3	-999	3	-999	1	1	1	0.266927339602262	1	-1.7022220651143
-0.413114306623233	3	-999	3	-999	0	1	1	0.207334967562929	1	0.28550724163864
0.156282860112953	3	-999	3	-999	0	2	0	0.282210944453254	0	0.675623793623796
2.00913835363176	3	-999	3	-999	0	0	2	0.0288500068709254	1	0.896490088043763
0.268559467852735	3	-999	3	-999	1	2	0	0.452094127656892	0	-0.518660037759985
1.98462178507517	3	-999	3	-999	1	0	1	0.711932005127892	0	-0.172901496659796
1.27873100728329	3	-999	3	-999	2	1	1	0.0487691606394947	1	-0.923082904053801
-0.7627430436644	3	-999	3	-999	0	2	1	0.0585572514683008	0	0.801185551085071
-1.65908565691159	3	-999	3	-999	0	1	1	0.454701098846272	1	-1.29572003874186
1.50794757799228	3	-999	3	-999	1	1	1	0.00574367423541844	0	0.105209283827433
1.1842444931494	3	-999	3	-999	1	0	1	0.972085271496326	1	-0.864516141479932
0.0114815132695567	3	-999	3	-999	0	1	1	0.0787806899752468	1	-0.477634092274424
0.671912647499857	3	-999	3	-999	0	1	0	0.0142323889303952	0	0.656216859488331
-0.688310908068609	3	-999	3	-999	0	1	2	0.752187515143305	0	-0.634684319105266
1.95782296589996	3	-999	3	-999	0	0	0	0.742229742463678	0	-0.664959884794502
1.61312148140366	3	-999	3	-999	0	2	1	0.467010289430618	1	-0.498177182748107
1.56261372930407	3	-999	3	-999	0	1	0	0.626239825272933	1	-0.0765142534065668
0.901645051419631	3	-999	3	-999	0	1	2	0.503253234317526	1	0.579342744499221
0.13156679341326	3	-999	3	-999	0	2	2	0.995498662116006	1	0.691646126157292
0.79770549202457	3	-999	3	-999	1	1	1	0.664033902576193	0	1.03858841837139
-0.639131851096181	3	-999	3	-999	0	1	2	0.287616311106831	1	0.241835086491063
2.00427657419555	3	-999	3	-999	0	1	0	0.440833056578413	1	0.732968648459028
-1.21103973524912	3	-999	3	-999	0	1	0	0.318434553686529	0	0.866747339045596
-0.251640361174776	3	-999	3	-999	1	0	2	0.050800860626623	0	-1.26865295109491
2.0867802022911	3	-999	3	-999	1	1	0	0.40491479751654	1	-0.666836687602253
-0.0214841196155394	3	-999	3	-999	1	0	0	0.063266099896282	1	-1.16101423902196
-1.23223976845735	3	-999	3	-999	2	1	1	0.455582001945004	0	-0.153708673069945
-0.290862730447984	3	-999	3	-999	0	0	2	0.984041166026145	1	-0.111779592991215
0.561839522786114	3	-999	3	-999	0	1	2	0.225805633468553	0	-0.501122917644666
-1.0799955446092	3	-999	3	-999	1	1	2	0.667345697758719	1	-1.09242036254243
-0.239545912602799	3	-999	3	-999	1	0	2	0.546680983854458	0	-1.56327142462536
-0.16949752459125	3	-999	3	-999	0	0	1	0.717111962847412	0	-1.16939195671261
0.40717006888141	3	-999	3	-999	1	0	1	0.977307578548789	1	0.00337247934352913
2.60984421926505	3	-999	3	-999	1	0	1	0.826027330942452	1	1.46110949599484
-0.150883445612994	3	-999	3	-999	1	1	0	0.635132994968444	0	0.810955745923027
-1.92940216805206	3	-999	3	-999	0	0	2	0.139379575615749	1	1.15310704126304
0.36969691225578	3	-999	3	-999	0	1	2	0.814243335509673	1	-1.65198781136728
-0.722654480291258	3	-999	3	-999	0	1	1	0.222412776900455	1	-0.195459611265637
0.543665319735593	3	-999	3	-999	0	1	2	0.496711176820099	1	0.432829757424566
0.0349876942959139	3	-999	3	-999	1	2	0	0.0203206164296716	1	0.313061429817571
3.03333565509712	3	-999	3	-999	0	0	0	0.907723587937653	1	-0.726855590702319
1.93363100217025	3	-999	3	-999	0	1	1	0.649362575728446	1	-1.2318972764839
2.10337668218816	3	-999	3	-999	1	1	0	0.416657581459731	0	0.846161162950272
1.41177471656091	3	-999	3	-999	0	0	0	0.887160951038823	1	1.0024413737385
-0.601025638978471	3	-999	3	-999	0	2	2	0.509740415029228	1	-2.09733140583982
0.870150446790945	3	-999	3	-999	1	0	1	0.513511459110305	1	0.0850024321537849
-0.688922413729713	3	-999	3	-999	1	0	1	0.17544296127744	0	-1.13326010275171
0.207471657977351	3	-999	3	-999	0	1	1	0.936221751151606	1	1.25639872378002
1.23650404487247	3	-999	3	-999	0	1	0	0.450529721099883	1	0.656066060052241
0.461580126589188	3	-999	3	-999	1	0	1	0.188184381229803	1	-0.574818192750885
-0.260363402167846	3	-999	3	-999	1	0	1	0.331446535186842	1	1.10610843507402
2.14206989837392	3	-999	3	-999	0	0	1	0.53158582188189	0	1.40470589483109
